Date,Heure Journée,dispo PV,M-E,M,M+E
7/7/2021,    7,0.12,88.296,220.74,353.184
7/7/2021,    8,0.22,199.68,499.2,798.72
7/7/2021,    9,0.31,382.988,957.47,1531.952
7/7/2021,    10,0.37,714.928,1787.32,2859.712
7/7/2021,    11,0.40,179.84,449.6,719.36
7/7/2021,    12,0.41,495.144,1237.86,1980.576
7/7/2021,    13,0.39,397.74,994.35,1590.96
7/7/2021,    14,0.34,631.764,1579.41,2527.056
7/7/2021,    15,0.29,379.336,948.34,1517.344
7/7/2021,    16,0.23,325.768,814.42,1303.072
7/7/2021,    17,0.17,142.66,356.65,570.64
7/7/2021,    18,0.10,56.38,140.95,225.52
7/7/2021,    19,0.03,5.212,13.03,20.848
7/7/2021,    20,0.00,0,0,0
7/7/2021,    21,0.00,0,0,0
7/7/2021,    22,0.00,0,0,0
7/7/2021,    23,0.00,0,0,0
7/8/2021,    0,0.00,0,0,0
7/8/2021,    1,0.00,0,0,0
7/8/2021,    2,0.00,0,0,0
7/8/2021,    3,0.00,0,0,0
7/8/2021,    4,0.00,0,0,0
7/8/2021,    5,0.00,5.96,14.9,23.84
7/8/2021,    6,0.04,99.98,249.95,399.92
7/8/2021,    7,0.11,118.536,296.34,474.144
7/8/2021,    8,0.19,245.308,613.27,981.232
7/8/2021,    9,0.26,255.276,638.19,1021.104
7/8/2021,    10,0.32,120.68,301.7,482.72
7/8/2021,    11,0.35,253.764,634.41,1015.056
7/8/2021,    12,0.36,160.476,401.19,641.904
7/8/2021,    13,0.36,284.368,710.92,1137.472
7/8/2021,    14,0.37,457.2,1143,1828.8
7/8/2021,    15,0.35,193.52,483.8,774.08
7/8/2021,    16,0.30,161.02,402.55,644.08
7/8/2021,    17,0.22,96.7,241.75,386.8
7/8/2021,    18,0.12,38.2,95.5,152.8
7/8/2021,    19,0.04,0,0,0
7/8/2021,    20,0.00,0,0,0
7/8/2021,    21,0.00,0,0,0
7/8/2021,    22,0.00,0,0,0
7/8/2021,    23,0.00,0,0,0
7/9/2021,    0,0.00,0,0,0
7/9/2021,    1,0.00,0,0,0
7/9/2021,    2,0.00,0,0,0
7/9/2021,    3,0.00,0,0,0
7/9/2021,    4,0.00,0,0,0
7/9/2021,    5,0.01,14.144,35.36,56.576
7/9/2021,    6,0.05,75.888,189.72,303.552
7/9/2021,    7,0.14,259.64,649.1,1038.56
7/9/2021,    8,0.25,531.6,1329,2126.4
7/9/2021,    9,0.34,641.172,1602.93,2564.688
7/9/2021,    10,0.39,758.104,1895.26,3032.416
7/9/2021,    11,0.42,780.616,1951.54,3122.464
7/9/2021,    12,0.44,547.86,1369.65,2191.44
7/9/2021,    13,0.45,507.64,1269.1,2030.56
7/9/2021,    14,0.44,637.584,1593.96,2550.336
7/9/2021,    15,0.41,497.948,1244.87,1991.792
7/9/2021,    16,0.34,313.836,784.59,1255.344
7/9/2021,    17,0.24,139.524,348.81,558.096
7/9/2021,    18,0.12,49.592,123.98,198.368
7/9/2021,    19,0.04,3.068,7.67,12.272
7/9/2021,    20,0.00,0,0,0
7/9/2021,    21,0.00,0,0,0
7/9/2021,    22,0.00,0,0,0
7/9/2021,    23,0.00,0,0,0
7/10/2021,    0,0.00,0,0,0
7/10/2021,    1,0.00,0,0,0
7/10/2021,    2,0.00,0,0,0
7/10/2021,    3,0.00,0,0,0
7/10/2021,    4,0.00,0,0,0
7/10/2021,    5,0.01,29.112,72.78,116.448
7/10/2021,    6,0.04,123.604,309.01,494.416
7/10/2021,    7,0.12,215.82,539.55,863.28
7/10/2021,    8,0.22,478.696,1196.74,1914.784
7/10/2021,    9,0.30,637.66,1594.15,2550.64
7/10/2021,    10,0.35,745.112,1862.78,2980.448
7/10/2021,    11,0.38,561.308,1403.27,2245.232
7/10/2021,    12,0.39,250.772,626.93,1003.088
7/10/2021,    13,0.39,159.064,397.66,636.256
7/10/2021,    14,0.38,167.012,417.53,668.048
7/10/2021,    15,0.33,94.304,235.76,377.216
7/10/2021,    16,0.28,140.992,352.48,563.968
7/10/2021,    17,0.20,115.656,289.14,462.624
7/10/2021,    18,0.11,47.88,119.7,191.52
7/10/2021,    19,0.04,0,0,0
7/10/2021,    20,0.00,0,0,0
7/10/2021,    21,0.00,0,0,0
7/10/2021,    22,0.00,0,0,0
7/10/2021,    23,0.00,0,0,0
7/11/2021,    0,0.00,0,0,0
7/11/2021,    1,0.00,0,0,0
7/11/2021,    2,0.00,0,0,0
7/11/2021,    3,0.00,0,0,0
7/11/2021,    4,0.00,0,0,0
7/11/2021,    5,0.01,32.06,80.15,128.24
7/11/2021,    6,0.04,124.212,310.53,496.848
7/11/2021,    7,0.14,321.608,804.02,1286.432
7/11/2021,    8,0.25,439.8,1099.5,1759.2
7/11/2021,    9,0.35,660.16,1650.4,2640.64
7/11/2021,    10,0.42,774.248,1935.62,3096.992
7/11/2021,    11,0.47,812.92,2032.3,3251.68
7/11/2021,    12,0.50,836.5,2091.25,3346
7/11/2021,    13,0.50,787.084,1967.71,3148.336
7/11/2021,    14,0.48,682.68,1706.7,2730.72
7/11/2021,    15,0.43,535.74,1339.35,2142.96
7/11/2021,    16,0.34,332.768,831.92,1331.072
7/11/2021,    17,0.23,120.5,301.25,482
7/11/2021,    18,0.12,37.7,94.25,150.8
7/11/2021,    19,0.04,4.504,11.26,18.016
7/11/2021,    20,0.00,0,0,0
7/11/2021,    21,0.00,0,0,0
7/11/2021,    22,0.00,0,0,0
7/11/2021,    23,0.00,0,0,0
7/12/2021,    0,0.00,0,0,0
7/12/2021,    1,0.00,0,0,0
7/12/2021,    2,0.00,0,0,0
7/12/2021,    3,0.00,0,0,0
7/12/2021,    4,0.00,0,0,0
7/12/2021,    5,0.00,5.852,14.63,23.408
7/12/2021,    6,0.02,107.708,269.27,430.832
7/12/2021,    7,0.06,149.26,373.15,597.04
7/12/2021,    8,0.11,69.872,174.68,279.488
7/12/2021,    9,0.16,70.908,177.27,283.632
7/12/2021,    10,0.22,91.952,229.88,367.808
7/12/2021,    11,0.25,97.78,244.45,391.12
7/12/2021,    12,0.26,151.6,379,606.4
7/12/2021,    13,0.27,89.932,224.83,359.728
7/12/2021,    14,0.25,69.984,174.96,279.936
7/12/2021,    15,0.21,35.34,88.35,141.36
7/12/2021,    16,0.17,58.136,145.34,232.544
7/12/2021,    17,0.12,22.588,56.47,90.352
7/12/2021,    18,0.07,5.84,14.6,23.36
7/12/2021,    19,0.03,0,0,0
7/12/2021,    20,0.00,0,0,0
7/12/2021,    21,0.00,0,0,0
7/12/2021,    22,0.00,0,0,0
7/12/2021,    23,0.00,0,0,0
7/13/2021,    0,0.00,0,0,0
7/13/2021,    1,0.00,0,0,0
7/13/2021,    2,0.00,0,0,0
7/13/2021,    3,0.00,0,0,0
7/13/2021,    4,0.00,0,0,0
7/13/2021,    5,0.00,0.904,2.26,3.616
7/13/2021,    6,0.03,115.18,287.95,460.72
7/13/2021,    7,0.08,316.44,791.1,1265.76
7/13/2021,    8,0.14,399.196,997.99,1596.784
7/13/2021,    9,0.20,362.068,905.17,1448.272
7/13/2021,    10,0.25,144.004,360.01,576.016
7/13/2021,    11,0.28,202.352,505.88,809.408
7/13/2021,    12,0.31,271.276,678.19,1085.104
7/13/2021,    13,0.31,382.348,955.87,1529.392
7/13/2021,    14,0.29,392.628,981.57,1570.512
7/13/2021,    15,0.27,540.96,1352.4,2163.84
7/13/2021,    16,0.21,181.84,454.6,727.36
7/13/2021,    17,0.14,95.088,237.72,380.352
7/13/2021,    18,0.07,4.216,10.54,16.864
7/13/2021,    19,0.03,1.304,3.26,5.216
7/13/2021,    20,0.00,0,0,0
7/13/2021,    21,0.00,0,0,0
7/13/2021,    22,0.00,0,0,0
7/13/2021,    23,0.00,0,0,0
7/14/2021,    0,0.00,0,0,0
7/14/2021,    1,0.00,0,0,0
7/14/2021,    2,0.00,0,0,0
7/14/2021,    3,0.00,0,0,0
7/14/2021,    4,0.00,0,0,0
7/14/2021,    5,0.00,5.908,14.77,23.632
7/14/2021,    6,0.02,15.48,38.7,61.92
7/14/2021,    7,0.07,47.264,118.16,189.056
7/14/2021,    8,0.12,116.548,291.37,466.192
7/14/2021,    9,0.18,97.78,244.45,391.12
7/14/2021,    10,0.22,138.164,345.41,552.656
7/14/2021,    11,0.25,188.044,470.11,752.176
7/14/2021,    12,0.29,123.88,309.7,495.52
7/14/2021,    13,0.30,108.004,270.01,432.016
7/14/2021,    14,0.29,64.384,160.96,257.536
7/14/2021,    15,0.27,173.768,434.42,695.072
7/14/2021,    16,0.23,41.236,103.09,164.944
7/14/2021,    17,0.16,65.72,164.3,262.88
7/14/2021,    18,0.09,39.18,97.95,156.72
7/14/2021,    19,0.03,0,0,0
7/14/2021,    20,0.00,0,0,0
7/14/2021,    21,0.00,0,0,0
7/14/2021,    22,0.00,0,0,0
7/14/2021,    23,0.00,0,0,0
7/15/2021,    0,0.00,0,0,0
7/15/2021,    1,0.00,0,0,0
7/15/2021,    2,0.00,0,0,0
7/15/2021,    3,0.00,0,0,0
7/15/2021,    4,0.00,0,0,0
7/15/2021,    5,0.00,27.072,67.68,108.288
7/15/2021,    6,0.03,119.696,299.24,478.784
7/15/2021,    7,0.09,272.268,680.67,1089.072
7/15/2021,    8,0.16,126.74,316.85,506.96
7/15/2021,    9,0.24,196.7,491.75,786.8
7/15/2021,    10,0.30,428.848,1072.12,1715.392
7/15/2021,    11,0.34,336.08,840.2,1344.32
7/15/2021,    12,0.36,54.68,136.7,218.72
7/15/2021,    13,0.36,75.46,188.65,301.84
7/15/2021,    14,0.35,56.38,140.95,225.52
7/15/2021,    15,0.31,64.572,161.43,258.288
7/15/2021,    16,0.26,91.324,228.31,365.296
7/15/2021,    17,0.18,36.896,92.24,147.584
7/15/2021,    18,0.10,15.612,39.03,62.448
7/15/2021,    19,0.03,0,0,0
7/15/2021,    20,0.00,0,0,0
7/15/2021,    21,0.00,0,0,0
7/15/2021,    22,0.00,0,0,0
7/15/2021,    23,0.00,0,0,0
7/16/2021,    0,0.00,0,0,0
7/16/2021,    1,0.00,0,0,0
7/16/2021,    2,0.00,0,0,0
7/16/2021,    3,0.00,0,0,0
7/16/2021,    4,0.00,0,0,0
7/16/2021,    5,0.00,2.672,6.68,10.688
7/16/2021,    6,0.03,24.972,62.43,99.888
7/16/2021,    7,0.10,36.632,91.58,146.528
7/16/2021,    8,0.19,88.264,220.66,353.056
7/16/2021,    9,0.28,101.148,252.87,404.592
7/16/2021,    10,0.35,68.8,172,275.2
7/16/2021,    11,0.38,97.848,244.62,391.392
7/16/2021,    12,0.39,92.46,231.15,369.84
7/16/2021,    13,0.40,71.704,179.26,286.816
7/16/2021,    14,0.40,140.596,351.49,562.384
7/16/2021,    15,0.36,85.66,214.15,342.64
7/16/2021,    16,0.30,71.396,178.49,285.584
7/16/2021,    17,0.21,113.084,282.71,452.336
7/16/2021,    18,0.11,21.836,54.59,87.344
7/16/2021,    19,0.03,0,0,0
7/16/2021,    20,0.00,0,0,0
7/16/2021,    21,0.00,0,0,0
7/16/2021,    22,0.00,0,0,0
7/16/2021,    23,0.00,0,0,0
7/17/2021,    0,0.00,0,0,0
7/17/2021,    1,0.00,0,0,0
7/17/2021,    2,0.00,0,0,0
7/17/2021,    3,0.00,0,0,0
7/17/2021,    4,0.00,0,0,0
7/17/2021,    5,0.00,7.064,17.66,28.256
7/17/2021,    6,0.03,29.82,74.55,119.28
7/17/2021,    7,0.12,58.124,145.31,232.496
7/17/2021,    8,0.23,127.82,319.55,511.28
7/17/2021,    9,0.33,110.036,275.09,440.144
7/17/2021,    10,0.41,137.016,342.54,548.064
7/17/2021,    11,0.47,130.504,326.26,522.016
7/17/2021,    12,0.50,269.388,673.47,1077.552
7/17/2021,    13,0.50,335.352,838.38,1341.408
7/17/2021,    14,0.49,453.644,1134.11,1814.576
7/17/2021,    15,0.44,286.412,716.03,1145.648
7/17/2021,    16,0.37,282.348,705.87,1129.392
7/17/2021,    17,0.26,133,332.5,532
7/17/2021,    18,0.13,32.656,81.64,130.624
7/17/2021,    19,0.04,0,0,0
7/17/2021,    20,0.00,0,0,0
7/17/2021,    21,0.00,0,0,0
7/17/2021,    22,0.00,0,0,0
7/17/2021,    23,0.00,0,0,0
7/18/2021,    0,0.00,0,0,0
7/18/2021,    1,0.00,0,0,0
7/18/2021,    2,0.00,0,0,0
7/18/2021,    3,0.00,0,0,0
7/18/2021,    4,0.00,0,0,0
7/18/2021,    5,0.00,19.188,47.97,76.752
7/18/2021,    6,0.04,49.416,123.54,197.664
7/18/2021,    7,0.14,175.14,437.85,700.56
7/18/2021,    8,0.26,493.664,1234.16,1974.656
7/18/2021,    9,0.38,715.932,1789.83,2863.728
7/18/2021,    10,0.47,832.196,2080.49,3328.784
7/18/2021,    11,0.53,867.908,2169.77,3471.632
7/18/2021,    12,0.54,866.916,2167.29,3467.664
7/18/2021,    13,0.47,815.084,2037.71,3260.336
7/18/2021,    14,0.45,705.212,1763.03,2820.848
7/18/2021,    15,0.46,561.616,1404.04,2246.464
7/18/2021,    16,0.38,340.296,850.74,1361.184
7/18/2021,    17,0.26,121.176,302.94,484.704
7/18/2021,    18,0.13,37.956,94.89,151.824
7/18/2021,    19,0.04,1.624,4.06,6.496
7/18/2021,    20,0.00,0,0,0
7/18/2021,    21,0.00,0,0,0
7/18/2021,    22,0.00,0,0,0
7/18/2021,    23,0.00,0,0,0
7/19/2021,    0,0.00,0,0,0
7/19/2021,    1,0.00,0,0,0
7/19/2021,    2,0.00,0,0,0
7/19/2021,    3,0.00,0,0,0
7/19/2021,    4,0.00,0,0,0
7/19/2021,    5,0.00,22.788,56.97,91.152
7/19/2021,    6,0.04,116.616,291.54,466.464
7/19/2021,    7,0.13,335.076,837.69,1340.304
7/19/2021,    8,0.27,546.768,1366.92,2187.072
7/19/2021,    9,0.39,707.596,1768.99,2830.384
7/19/2021,    10,0.48,818.096,2045.24,3272.384
7/19/2021,    11,0.53,861.132,2152.83,3444.528
7/19/2021,    12,0.55,859.244,2148.11,3436.976
7/19/2021,    13,0.55,800.72,2001.8,3202.88
7/19/2021,    14,0.52,699.692,1749.23,2798.768
7/19/2021,    15,0.45,561.24,1403.1,2244.96
7/19/2021,    16,0.36,336.984,842.46,1347.936
7/19/2021,    17,0.25,120.976,302.44,483.904
7/19/2021,    18,0.13,34.016,85.04,136.064
7/19/2021,    19,0.04,1.6,4,6.4
7/19/2021,    20,0.00,0,0,0
7/19/2021,    21,0.00,0,0,0
7/19/2021,    22,0.00,0,0,0
7/19/2021,    23,0.00,0,0,0
7/20/2021,    0,0.00,0,0,0
7/20/2021,    1,0.00,0,0,0
7/20/2021,    2,0.00,0,0,0
7/20/2021,    3,0.00,0,0,0
7/20/2021,    4,0.00,0,0,0
7/20/2021,    5,0.00,21.872,54.68,87.488
7/20/2021,    6,0.04,113.812,284.53,455.248
7/20/2021,    7,0.14,328.98,822.45,1315.92
7/20/2021,    8,0.26,531.112,1327.78,2124.448
7/20/2021,    9,0.38,689.592,1723.98,2758.368
7/20/2021,    10,0.48,798.436,1996.09,3193.744
7/20/2021,    11,0.53,842,2105,3368
7/20/2021,    12,0.55,837.296,2093.24,3349.184
7/20/2021,    13,0.54,784.104,1960.26,3136.416
7/20/2021,    14,0.50,688.092,1720.23,2752.368
7/20/2021,    15,0.44,552.132,1380.33,2208.528
7/20/2021,    16,0.35,335.196,837.99,1340.784
7/20/2021,    17,0.23,121.24,303.1,484.96
7/20/2021,    18,0.11,38.252,95.63,153.008
7/20/2021,    19,0.03,0.784,1.96,3.136
7/20/2021,    20,0.00,0,0,0
7/20/2021,    21,0.00,0,0,0
7/20/2021,    22,0.00,0,0,0
7/20/2021,    23,0.00,0,0,0
7/21/2021,    0,0.00,0,0,0
7/21/2021,    1,0.00,0,0,0
7/21/2021,    2,0.00,0,0,0
7/21/2021,    3,0.00,0,0,0
7/21/2021,    4,0.00,0,0,0
7/21/2021,    5,0.00,21.088,52.72,84.352
7/21/2021,    6,0.04,112.4,281,449.6
7/21/2021,    7,0.11,320.988,802.47,1283.952
7/21/2021,    8,0.21,524.708,1311.77,2098.832
7/21/2021,    9,0.32,676.276,1690.69,2705.104
7/21/2021,    10,0.41,788.92,1972.3,3155.68
7/21/2021,    11,0.48,827.624,2069.06,3310.496
7/21/2021,    12,0.53,826.544,2066.36,3306.176
7/21/2021,    13,0.53,0,0,0
7/21/2021,    14,0.50,674.08,1685.2,2696.32
7/21/2021,    15,0.44,525.108,1312.77,2100.432
7/21/2021,    16,0.35,330.736,826.84,1322.944
7/21/2021,    17,0.24,121.296,303.24,485.184
7/21/2021,    18,0.12,37.612,94.03,150.448
7/21/2021,    19,0.04,0.42,1.05,1.68
7/21/2021,    20,0.00,0,0,0
7/21/2021,    21,0.00,0,0,0
7/21/2021,    22,0.00,0,0,0
7/21/2021,    23,0.00,0,0,0
7/22/2021,    0,0.00,0,0,0
7/22/2021,    1,0.00,0,0,0
7/22/2021,    2,0.00,0,0,0
7/22/2021,    3,0.00,0,0,0
7/22/2021,    4,0.00,0,0,0
7/22/2021,    5,0.00,22.676,56.69,90.704
7/22/2021,    6,0.04,112.32,280.8,449.28
7/22/2021,    7,0.13,323.504,808.76,1294.016
7/22/2021,    8,0.25,521.684,1304.21,2086.736
7/22/2021,    9,0.36,673.628,1684.07,2694.512
7/22/2021,    10,0.46,778.904,1947.26,3115.616
7/22/2021,    11,0.52,817.756,2044.39,3271.024
7/22/2021,    12,0.54,813.396,2033.49,3253.584
7/22/2021,    13,0.54,757.124,1892.81,3028.496
7/22/2021,    14,0.51,664.916,1662.29,2659.664
7/22/2021,    15,0.45,520.976,1302.44,2083.904
7/22/2021,    16,0.36,327.292,818.23,1309.168
7/22/2021,    17,0.24,123.58,308.95,494.32
7/22/2021,    18,0.12,41.676,104.19,166.704
7/22/2021,    19,0.03,0.068,0.17,0.272
7/22/2021,    20,0.00,0,0,0
7/22/2021,    21,0.00,0,0,0
7/22/2021,    22,0.00,0,0,0
7/22/2021,    23,0.00,0,0,0
7/23/2021,    0,0.00,0,0,0
7/23/2021,    1,0.00,0,0,0
7/23/2021,    2,0.00,0,0,0
7/23/2021,    3,0.00,0,0,0
7/23/2021,    4,0.00,0,0,0
7/23/2021,    5,0.00,22.688,56.72,90.752
7/23/2021,    6,0.04,93.676,234.19,374.704
7/23/2021,    7,0.11,235.44,588.6,941.76
7/23/2021,    8,0.21,474.432,1186.08,1897.728
7/23/2021,    9,0.30,644.436,1611.09,2577.744
7/23/2021,    10,0.37,645.764,1614.41,2583.056
7/23/2021,    11,0.42,790.54,1976.35,3162.16
7/23/2021,    12,0.43,786.888,1967.22,3147.552
7/23/2021,    13,0.43,633.332,1583.33,2533.328
7/23/2021,    14,0.39,640.884,1602.21,2563.536
7/23/2021,    15,0.33,500.136,1250.34,2000.544
7/23/2021,    16,0.25,274.652,686.63,1098.608
7/23/2021,    17,0.17,127.424,318.56,509.696
7/23/2021,    18,0.09,44.592,111.48,178.368
7/23/2021,    19,0.03,0,0,0
7/23/2021,    20,0.00,0,0,0
7/23/2021,    21,0.00,0,0,0
7/23/2021,    22,0.00,0,0,0
7/23/2021,    23,0.00,0,0,0
7/24/2021,    0,0.00,0,0,0
7/24/2021,    1,0.00,0,0,0
7/24/2021,    2,0.00,0,0,0
7/24/2021,    3,0.00,0,0,0
7/24/2021,    4,0.00,0,0,0
7/24/2021,    5,0.00,0.1,0.25,0.4
7/24/2021,    6,0.03,82.456,206.14,329.824
7/24/2021,    7,0.08,18.436,46.09,73.744
7/24/2021,    8,0.16,29.456,73.64,117.824
7/24/2021,    9,0.25,39.392,98.48,157.568
7/24/2021,    10,0.30,108.444,271.11,433.776
7/24/2021,    11,0.34,51.812,129.53,207.248
7/24/2021,    12,0.36,196.72,491.8,786.88
7/24/2021,    13,0.37,641.8,1604.5,2567.2
7/24/2021,    14,0.35,515.644,1289.11,2062.576
7/24/2021,    15,0.32,525.448,1313.62,2101.792
7/24/2021,    16,0.26,328,820,1312
7/24/2021,    17,0.18,118.548,296.37,474.192
7/24/2021,    18,0.09,36.64,91.6,146.56
7/24/2021,    19,0.03,0,0,0
7/24/2021,    20,0.00,0,0,0
7/24/2021,    21,0.00,0,0,0
7/24/2021,    22,0.00,0,0,0
7/24/2021,    23,0.00,0,0,0
7/25/2021,    0,0.00,0,0,0
7/25/2021,    1,0.00,0,0,0
7/25/2021,    2,0.00,0,0,0
7/25/2021,    3,0.00,0,0,0
7/25/2021,    4,0.00,0,0,0
7/25/2021,    5,0.00,21.452,53.63,85.808
7/25/2021,    6,0.03,97.648,244.12,390.592
7/25/2021,    7,0.10,308.956,772.39,1235.824
7/25/2021,    8,0.19,251.612,629.03,1006.448
7/25/2021,    9,0.27,279.888,699.72,1119.552
7/25/2021,    10,0.34,263.46,658.65,1053.84
7/25/2021,    11,0.38,120.932,302.33,483.728
7/25/2021,    12,0.40,353.048,882.62,1412.192
7/25/2021,    13,0.39,551.504,1378.76,2206.016
7/25/2021,    14,0.37,518.724,1296.81,2074.896
7/25/2021,    15,0.34,444.328,1110.82,1777.312
7/25/2021,    16,0.26,108.932,272.33,435.728
7/25/2021,    17,0.18,73.492,183.73,293.968
7/25/2021,    18,0.09,43.54,108.85,174.16
7/25/2021,    19,0.03,0,0,0
7/25/2021,    20,0.00,0,0,0
7/25/2021,    21,0.00,0,0,0
7/25/2021,    22,0.00,0,0,0
7/25/2021,    23,0.00,0,0,0
7/26/2021,    0,0.00,0,0,0
7/26/2021,    1,0.00,0,0,0
7/26/2021,    2,0.00,0,0,0
7/26/2021,    3,0.00,0,0,0
7/26/2021,    4,0.00,0,0,0
7/26/2021,    5,0.00,19.42,48.55,77.68
7/26/2021,    6,0.03,110.148,275.37,440.592
7/26/2021,    7,0.10,283.452,708.63,1133.808
7/26/2021,    8,0.19,522.7,1306.75,2090.8
7/26/2021,    9,0.28,577.868,1444.67,2311.472
7/26/2021,    10,0.35,576.984,1442.46,2307.936
7/26/2021,    11,0.39,573.872,1434.68,2295.488
7/26/2021,    12,0.43,738.508,1846.27,2954.032
7/26/2021,    13,0.42,609.264,1523.16,2437.056
7/26/2021,    14,0.41,577.048,1442.62,2308.192
7/26/2021,    15,0.38,512.456,1281.14,2049.824
7/26/2021,    16,0.31,332.976,832.44,1331.904
7/26/2021,    17,0.21,120.116,300.29,480.464
7/26/2021,    18,0.11,31.12,77.8,124.48
7/26/2021,    19,0.03,0,0,0
7/26/2021,    20,0.00,0,0,0
7/26/2021,    21,0.00,0,0,0
7/26/2021,    22,0.00,0,0,0
7/26/2021,    23,0.00,0,0,0
7/27/2021,    0,0.00,0,0,0
7/27/2021,    1,0.00,0,0,0
7/27/2021,    2,0.00,0,0,0
7/27/2021,    3,0.00,0,0,0
7/27/2021,    4,0.00,0,0,0
7/27/2021,    5,0.00,18.016,45.04,72.064
7/27/2021,    6,0.03,83.34,208.35,333.36
7/27/2021,    7,0.10,168.052,420.13,672.208
7/27/2021,    8,0.19,377.324,943.31,1509.296
7/27/2021,    9,0.26,419.432,1048.58,1677.728
7/27/2021,    10,0.32,634.204,1585.51,2536.816
7/27/2021,    11,0.34,464.024,1160.06,1856.096
7/27/2021,    12,0.34,199.636,499.09,798.544
7/27/2021,    13,0.34,99.956,249.89,399.824
7/27/2021,    14,0.31,58.444,146.11,233.776
7/27/2021,    15,0.27,78.228,195.57,312.912
7/27/2021,    16,0.21,60.964,152.41,243.856
7/27/2021,    17,0.15,91.7,229.25,366.8
7/27/2021,    18,0.08,25.492,63.73,101.968
7/27/2021,    19,0.02,0,0,0
7/27/2021,    20,0.00,0,0,0
7/27/2021,    21,0.00,0,0,0
7/27/2021,    22,0.00,0,0,0
7/27/2021,    23,0.00,0,0,0
7/28/2021,    0,0.00,0,0,0
7/28/2021,    1,0.00,0,0,0
7/28/2021,    2,0.00,0,0,0
7/28/2021,    3,0.00,0,0,0
7/28/2021,    4,0.00,0,0,0
7/28/2021,    5,0.00,16.548,41.37,66.192
7/28/2021,    6,0.02,106.812,267.03,427.248
7/28/2021,    7,0.07,324.6,811.5,1298.4
7/28/2021,    8,0.14,474.344,1185.86,1897.376
7/28/2021,    9,0.23,249.668,624.17,998.672
7/28/2021,    10,0.31,393.048,982.62,1572.192
7/28/2021,    11,0.37,289.712,724.28,1158.848
7/28/2021,    12,0.38,430.12,1075.3,1720.48
7/28/2021,    13,0.39,622.58,1556.45,2490.32
7/28/2021,    14,0.38,453.524,1133.81,1814.096
7/28/2021,    15,0.34,457.984,1144.96,1831.936
7/28/2021,    16,0.28,329.224,823.06,1316.896
7/28/2021,    17,0.19,118.096,295.24,472.384
7/28/2021,    18,0.10,33.872,84.68,135.488
7/28/2021,    19,0.03,0,0,0
7/28/2021,    20,0.00,0,0,0
7/28/2021,    21,0.00,0,0,0
7/28/2021,    22,0.00,0,0,0
7/28/2021,    23,0.00,0,0,0
7/29/2021,    0,0.00,0,0,0
7/29/2021,    1,0.00,0,0,0
7/29/2021,    2,0.00,0,0,0
7/29/2021,    3,0.00,0,0,0
7/29/2021,    4,0.00,0,0,0
7/29/2021,    5,0.00,18.06,45.15,72.24
7/29/2021,    6,0.03,107.616,269.04,430.464
7/29/2021,    7,0.12,325.016,812.54,1300.064
7/29/2021,    8,0.23,524.564,1311.41,2098.256
7/29/2021,    9,0.34,684.524,1711.31,2738.096
7/29/2021,    10,0.40,766.152,1915.38,3064.608
7/29/2021,    11,0.45,778.728,1946.82,3114.912
7/29/2021,    12,0.47,794.184,1985.46,3176.736
7/29/2021,    13,0.48,741.612,1854.03,2966.448
7/29/2021,    14,0.46,659.752,1649.38,2639.008
7/29/2021,    15,0.40,515.456,1288.64,2061.824
7/29/2021,    16,0.31,317.544,793.86,1270.176
7/29/2021,    17,0.21,128.86,322.15,515.44
7/29/2021,    18,0.10,38.464,96.16,153.856
7/29/2021,    19,0.03,0,0,0
7/29/2021,    20,0.00,0,0,0
7/29/2021,    21,0.00,0,0,0
7/29/2021,    22,0.00,0,0,0
7/29/2021,    23,0.00,0,0,0
7/30/2021,    0,0.00,0,0,0
7/30/2021,    1,0.00,0,0,0
7/30/2021,    2,0.00,0,0,0
7/30/2021,    3,0.00,0,0,0
7/30/2021,    4,0.00,0,0,0
7/30/2021,    5,0.00,17.964,44.91,71.856
7/30/2021,    6,0.02,61.028,152.57,244.112
7/30/2021,    7,0.08,75.292,188.23,301.168
7/30/2021,    8,0.16,154.78,386.95,619.12
7/30/2021,    9,0.24,134.092,335.23,536.368
7/30/2021,    10,0.30,146.28,365.7,585.12
7/30/2021,    11,0.34,114.196,285.49,456.784
7/30/2021,    12,0.36,51.876,129.69,207.504
7/30/2021,    13,0.36,69.904,174.76,279.616
7/30/2021,    14,0.34,61.956,154.89,247.824
7/30/2021,    15,0.29,107.552,268.88,430.208
7/30/2021,    16,0.24,266.948,667.37,1067.792
7/30/2021,    17,0.17,122.644,306.61,490.576
7/30/2021,    18,0.09,31.916,79.79,127.664
7/30/2021,    19,0.03,0,0,0
7/30/2021,    20,0.00,0,0,0
7/30/2021,    21,0.00,0,0,0
7/30/2021,    22,0.00,0,0,0
7/30/2021,    23,0.00,0,0,0
7/31/2021,    0,0.00,0,0,0
7/31/2021,    1,0.00,0,0,0
7/31/2021,    2,0.00,0,0,0
7/31/2021,    3,0.00,0,0,0
7/31/2021,    4,0.00,0,0,0
7/31/2021,    5,0.00,10.056,25.14,40.224
7/31/2021,    6,0.03,90.504,226.26,362.016
7/31/2021,    7,0.08,314.496,786.24,1257.984
7/31/2021,    8,0.15,474.808,1187.02,1899.232
7/31/2021,    9,0.22,638.62,1596.55,2554.48
7/31/2021,    10,0.27,702.232,1755.58,2808.928
7/31/2021,    11,0.30,61.824,154.56,247.296
7/31/2021,    12,0.30,76.804,192.01,307.216
