Date,Heure Journée,P,M-E,M,M+E
6/28/2021,    1,0,0,0,0
6/28/2021,    2,0,0,0,0
6/28/2021,    3,0,0,0,0
6/28/2021,    4,0,0,0,0
6/28/2021,    5,6.65,2.66,6.65,10.64
6/28/2021,    6,26.25,10.5,26.25,42
6/28/2021,    7,343.15,137.26,343.15,549.04
6/28/2021,    8,1199.3,479.72,1199.3,1918.88
6/28/2021,    9,994.1,397.64,994.1,1590.56
6/28/2021,    10,926.64,370.656,926.64,1482.624
6/28/2021,    11,766.98,306.792,766.98,1227.168
6/28/2021,    12,649.04,259.616,649.04,1038.464
6/28/2021,    13,286.41,114.564,286.41,458.256
6/28/2021,    14,535.94,214.376,535.94,857.504
6/28/2021,    15,1259.88,503.952,1259.88,2015.808
6/28/2021,    16,693.15,277.26,693.15,1109.04
6/28/2021,    17,349.75,139.9,349.75,559.6
6/28/2021,    18,29.23,11.692,29.23,46.768
6/28/2021,    19,15.73,6.292,15.73,25.168
6/28/2021,    20,0,0,0,0
6/28/2021,    21,0,0,0,0
6/28/2021,    22,0,0,0,0
6/28/2021,    23,0,0,0,0
6/29/2021,    0,0,0,0,0
6/29/2021,    1,0,0,0,0
6/29/2021,    2,0,0,0,0
6/29/2021,    3,0,0,0,0
6/29/2021,    4,0,0,0,0
6/29/2021,    5,58.82,23.528,58.82,94.112
6/29/2021,    6,340.8,136.32,340.8,545.28
6/29/2021,    7,597.02,238.808,597.02,955.232
6/29/2021,    8,345.3,138.12,345.3,552.48
6/29/2021,    9,1079.27,431.708,1079.27,1726.832
6/29/2021,    10,952.42,380.968,952.42,1523.872
6/29/2021,    11,1028.49,411.396,1028.49,1645.584
6/29/2021,    12,793.47,317.388,793.47,1269.552
6/29/2021,    13,164.33,65.732,164.33,262.928
6/29/2021,    14,174.29,69.716,174.29,278.864
6/29/2021,    15,226.02,90.408,226.02,361.632
6/29/2021,    16,175.7,70.28,175.7,281.12
6/29/2021,    17,250.03,100.012,250.03,400.048
6/29/2021,    18,129.22,51.688,129.22,206.752
6/29/2021,    19,0,0,0,0
6/29/2021,    20,0,0,0,0
6/29/2021,    21,0,0,0,0
6/29/2021,    22,0,0,0,0
6/29/2021,    23,0,0,0,0
6/30/2021,    0,0,0,0,0
6/30/2021,    1,0,0,0,0
6/30/2021,    2,0,0,0,0
6/30/2021,    3,0,0,0,0
6/30/2021,    4,0,0,0,0
6/30/2021,    5,81.28,32.512,81.28,130.048
6/30/2021,    6,326.7,130.68,326.7,522.72
6/30/2021,    7,564.42,225.768,564.42,903.072
6/30/2021,    8,1067.26,426.904,1067.26,1707.616
6/30/2021,    9,1036.21,414.484,1036.21,1657.936
6/30/2021,    10,1217.19,486.876,1217.19,1947.504
6/30/2021,    11,364.04,145.616,364.04,582.464
6/30/2021,    12,409.83,163.932,409.83,655.728
6/30/2021,    13,481.04,192.416,481.04,769.664
6/30/2021,    14,809.48,323.792,809.48,1295.168
6/30/2021,    15,491.31,196.524,491.31,786.096
6/30/2021,    16,167.59,67.036,167.59,268.144
6/30/2021,    17,277.96,111.184,277.96,444.736
6/30/2021,    18,141.53,56.612,141.53,226.448
6/30/2021,    19,17.19,6.876,17.19,27.504
6/30/2021,    20,0,0,0,0
6/30/2021,    21,0,0,0,0
6/30/2021,    22,0,0,0,0
6/30/2021,    23,0,0,0,0
7/1/2021,    0,0,0,0,0
7/1/2021,    1,0,0,0,0
7/1/2021,    2,0,0,0,0
7/1/2021,    3,0,0,0,0
7/1/2021,    4,0,0,0,0
7/1/2021,    5,92.9,37.16,92.9,148.64
7/1/2021,    6,331.78,132.712,331.78,530.848
7/1/2021,    7,841.36,336.544,841.36,1346.176
7/1/2021,    8,1320.3,528.12,1320.3,2112.48
7/1/2021,    9,1444.83,577.932,1444.83,2311.728
7/1/2021,    10,1647.75,659.1,1647.75,2636.4
7/1/2021,    11,698,279.2,698,1116.8
7/1/2021,    12,809.73,323.892,809.73,1295.568
7/1/2021,    13,1713.02,685.208,1713.02,2740.832
7/1/2021,    14,1578.28,631.312,1578.28,2525.248
7/1/2021,    15,1143.33,457.332,1143.33,1829.328
7/1/2021,    16,787.43,314.972,787.43,1259.888
7/1/2021,    17,339.4,135.76,339.4,543.04
7/1/2021,    18,129.58,51.832,129.58,207.328
7/1/2021,    19,4.17,1.668,4.17,6.672
7/1/2021,    20,0,0,0,0
7/1/2021,    21,0,0,0,0
7/1/2021,    22,0,0,0,0
7/1/2021,    23,0,0,0,0
7/2/2021,    0,0,0,0,0
7/2/2021,    1,0,0,0,0
7/2/2021,    2,0,0,0,0
7/2/2021,    3,0,0,0,0
7/2/2021,    4,0,0,0,0
7/2/2021,    5,90.47,36.188,90.47,144.752
7/2/2021,    6,324.93,129.972,324.93,519.888
7/2/2021,    7,820.19,328.076,820.19,1312.304
7/2/2021,    8,1334.24,533.696,1334.24,2134.784
7/2/2021,    9,1696.99,678.796,1696.99,2715.184
7/2/2021,    10,1944.81,777.924,1944.81,3111.696
7/2/2021,    11,2035.28,814.112,2035.28,3256.448
7/2/2021,    12,1750.34,700.136,1750.34,2800.544
7/2/2021,    13,808.93,323.572,808.93,1294.288
7/2/2021,    14,1245.62,498.248,1245.62,1992.992
7/2/2021,    15,1219.56,487.824,1219.56,1951.296
7/2/2021,    16,727.73,291.092,727.73,1164.368
7/2/2021,    17,263.64,105.456,263.64,421.824
7/2/2021,    18,31.38,12.552,31.38,50.208
7/2/2021,    19,0,0,0,0
7/2/2021,    20,0,0,0,0
7/2/2021,    21,0,0,0,0
7/2/2021,    22,0,0,0,0
7/2/2021,    23,0,0,0,0
7/3/2021,    0,0,0,0,0
7/3/2021,    1,0,0,0,0
7/3/2021,    2,0,0,0,0
7/3/2021,    3,0,0,0,0
7/3/2021,    4,0,0,0,0
7/3/2021,    5,10.38,4.152,10.38,16.608
7/3/2021,    6,25.78,10.312,25.78,41.248
7/3/2021,    7,51.75,20.7,51.75,82.8
7/3/2021,    8,190.74,76.296,190.74,305.184
7/3/2021,    9,229.6,91.84,229.6,367.36
7/3/2021,    10,276.36,110.544,276.36,442.176
7/3/2021,    11,812.05,324.82,812.05,1299.28
7/3/2021,    12,1192.1,476.84,1192.1,1907.36
7/3/2021,    13,1184.84,473.936,1184.84,1895.744
7/3/2021,    14,741.09,296.436,741.09,1185.744
7/3/2021,    15,344.2,137.68,344.2,550.72
7/3/2021,    16,365.89,146.356,365.89,585.424
7/3/2021,    17,301.81,120.724,301.81,482.896
7/3/2021,    18,33.62,13.448,33.62,53.792
7/3/2021,    19,0,0,0,0
7/3/2021,    20,0,0,0,0
7/3/2021,    21,0,0,0,0
7/3/2021,    22,0,0,0,0
7/3/2021,    23,0,0,0,0
7/4/2021,    0,0,0,0,0
7/4/2021,    1,0,0,0,0
7/4/2021,    2,0,0,0,0
7/4/2021,    3,0,0,0,0
7/4/2021,    4,0,0,0,0
7/4/2021,    5,23.46,9.384,23.46,37.536
7/4/2021,    6,269.4,107.76,269.4,431.04
7/4/2021,    7,52.41,20.964,52.41,83.856
7/4/2021,    8,134.88,53.952,134.88,215.808
7/4/2021,    9,190.44,76.176,190.44,304.704
7/4/2021,    10,216.58,86.632,216.58,346.528
7/4/2021,    11,274.4,109.76,274.4,439.04
7/4/2021,    12,306.19,122.476,306.19,489.904
7/4/2021,    13,1093.84,437.536,1093.84,1750.144
7/4/2021,    14,1039,415.6,1039,1662.4
7/4/2021,    15,757.4,302.96,757.4,1211.84
7/4/2021,    16,407.71,163.084,407.71,652.336
7/4/2021,    17,173.85,69.54,173.85,278.16
7/4/2021,    18,38.67,15.468,38.67,61.872
7/4/2021,    19,0,0,0,0
7/4/2021,    20,0,0,0,0
7/4/2021,    21,0,0,0,0
7/4/2021,    22,0,0,0,0
7/4/2021,    23,0,0,0,0
7/5/2021,    0,0,0,0,0
7/5/2021,    1,0,0,0,0
7/5/2021,    2,0,0,0,0
7/5/2021,    3,0,0,0,0
7/5/2021,    4,0,0,0,0
7/5/2021,    5,6.62,2.648,6.62,10.592
7/5/2021,    6,56.08,22.432,56.08,89.728
7/5/2021,    7,352.73,141.092,352.73,564.368
7/5/2021,    8,1220.42,488.168,1220.42,1952.672
7/5/2021,    9,1708.22,683.288,1708.22,2733.152
7/5/2021,    10,2007.07,802.828,2007.07,3211.312
7/5/2021,    11,2166.05,866.42,2166.05,3465.68
7/5/2021,    12,2118.36,847.344,2118.36,3389.376
7/5/2021,    13,1839.24,735.696,1839.24,2942.784
7/5/2021,    14,1564.98,625.992,1564.98,2503.968
7/5/2021,    15,1243.46,497.384,1243.46,1989.536
7/5/2021,    16,818.81,327.524,818.81,1310.096
7/5/2021,    17,295.32,118.128,295.32,472.512
7/5/2021,    18,136.56,54.624,136.56,218.496
7/5/2021,    19,13.88,5.552,13.88,22.208
7/5/2021,    20,0,0,0,0
7/5/2021,    21,0,0,0,0
7/5/2021,    22,0,0,0,0
7/5/2021,    23,0,0,0,0
7/6/2021,    0,0,0,0,0
7/6/2021,    1,0,0,0,0
7/6/2021,    2,0,0,0,0
7/6/2021,    3,0,0,0,0
7/6/2021,    4,0,0,0,0
7/6/2021,    5,3.17,1.268,3.17,5.072
7/6/2021,    6,46.89,18.756,46.89,75.024
7/6/2021,    7,122.41,48.964,122.41,195.856
7/6/2021,    8,111.86,44.744,111.86,178.976
7/6/2021,    9,939.17,375.668,939.17,1502.672
7/6/2021,    10,321.57,128.628,321.57,514.512
7/6/2021,    11,359.71,143.884,359.71,575.536
7/6/2021,    12,564.59,225.836,564.59,903.344
7/6/2021,    13,294.13,117.652,294.13,470.608
7/6/2021,    14,277.3,110.92,277.3,443.68
7/6/2021,    15,323.91,129.564,323.91,518.256
7/6/2021,    16,329.85,131.94,329.85,527.76
7/6/2021,    17,103.61,41.444,103.61,165.776
7/6/2021,    18,132.42,52.968,132.42,211.872
7/6/2021,    19,7.7,3.08,7.7,12.32
7/6/2021,    20,0,0,0,0
7/6/2021,    21,0,0,0,0
7/6/2021,    22,0,0,0,0
7/6/2021,    23,0,0,0,0
7/7/2021,    0,0,0,0,0
7/7/2021,    1,0,0,0,0
7/7/2021,    2,0,0,0,0
7/7/2021,    3,0,0,0,0
7/7/2021,    4,0,0,0,0
7/7/2021,    5,80.81,32.324,80.81,129.296
7/7/2021,    6,320.85,128.34,320.85,513.36
7/7/2021,    7,220.74,88.296,220.74,353.184
7/7/2021,    8,499.2,199.68,499.2,798.72
7/7/2021,    9,957.47,382.988,957.47,1531.952
7/7/2021,    10,1787.32,714.928,1787.32,2859.712
7/7/2021,    11,449.6,179.84,449.6,719.36
7/7/2021,    12,1237.86,495.144,1237.86,1980.576
7/7/2021,    13,994.35,397.74,994.35,1590.96
7/7/2021,    14,1579.41,631.764,1579.41,2527.056
7/7/2021,    15,948.34,379.336,948.34,1517.344
7/7/2021,    16,814.42,325.768,814.42,1303.072
7/7/2021,    17,356.65,142.66,356.65,570.64
7/7/2021,    18,140.95,56.38,140.95,225.52
7/7/2021,    19,13.03,5.212,13.03,20.848
7/7/2021,    20,0,0,0,0
7/7/2021,    21,0,0,0,0
7/7/2021,    22,0,0,0,0
7/7/2021,    23,0,0,0,0
7/8/2021,    0,0,0,0,0
7/8/2021,    1,0,0,0,0
7/8/2021,    2,0,0,0,0
7/8/2021,    3,0,0,0,0
7/8/2021,    4,0,0,0,0
7/8/2021,    5,14.9,5.96,14.9,23.84
7/8/2021,    6,249.95,99.98,249.95,399.92
7/8/2021,    7,296.34,118.536,296.34,474.144
7/8/2021,    8,613.27,245.308,613.27,981.232
7/8/2021,    9,638.19,255.276,638.19,1021.104
7/8/2021,    10,301.7,120.68,301.7,482.72
7/8/2021,    11,634.41,253.764,634.41,1015.056
7/8/2021,    12,401.19,160.476,401.19,641.904
7/8/2021,    13,710.92,284.368,710.92,1137.472
7/8/2021,    14,1143,457.2,1143,1828.8
7/8/2021,    15,483.8,193.52,483.8,774.08
7/8/2021,    16,402.55,161.02,402.55,644.08
7/8/2021,    17,241.75,96.7,241.75,386.8
7/8/2021,    18,95.5,38.2,95.5,152.8
7/8/2021,    19,0,0,0,0
7/8/2021,    20,0,0,0,0
7/8/2021,    21,0,0,0,0
7/8/2021,    22,0,0,0,0
7/8/2021,    23,0,0,0,0
7/9/2021,    0,0,0,0,0
7/9/2021,    1,0,0,0,0
7/9/2021,    2,0,0,0,0
7/9/2021,    3,0,0,0,0
7/9/2021,    4,0,0,0,0
7/9/2021,    5,35.36,14.144,35.36,56.576
7/9/2021,    6,189.72,75.888,189.72,303.552
7/9/2021,    7,649.1,259.64,649.1,1038.56
7/9/2021,    8,1329,531.6,1329,2126.4
7/9/2021,    9,1602.93,641.172,1602.93,2564.688
7/9/2021,    10,1895.26,758.104,1895.26,3032.416
7/9/2021,    11,1951.54,780.616,1951.54,3122.464
7/9/2021,    12,1369.65,547.86,1369.65,2191.44
7/9/2021,    13,1269.1,507.64,1269.1,2030.56
7/9/2021,    14,1593.96,637.584,1593.96,2550.336
7/9/2021,    15,1244.87,497.948,1244.87,1991.792
7/9/2021,    16,784.59,313.836,784.59,1255.344
7/9/2021,    17,348.81,139.524,348.81,558.096
7/9/2021,    18,123.98,49.592,123.98,198.368
7/9/2021,    19,7.67,3.068,7.67,12.272
7/9/2021,    20,0,0,0,0
7/9/2021,    21,0,0,0,0
7/9/2021,    22,0,0,0,0
7/9/2021,    23,0,0,0,0
7/10/2021,    0,0,0,0,0
7/10/2021,    1,0,0,0,0
7/10/2021,    2,0,0,0,0
7/10/2021,    3,0,0,0,0
7/10/2021,    4,0,0,0,0
7/10/2021,    5,72.78,29.112,72.78,116.448
7/10/2021,    6,309.01,123.604,309.01,494.416
7/10/2021,    7,539.55,215.82,539.55,863.28
7/10/2021,    8,1196.74,478.696,1196.74,1914.784
7/10/2021,    9,1594.15,637.66,1594.15,2550.64
7/10/2021,    10,1862.78,745.112,1862.78,2980.448
7/10/2021,    11,1403.27,561.308,1403.27,2245.232
7/10/2021,    12,626.93,250.772,626.93,1003.088
7/10/2021,    13,397.66,159.064,397.66,636.256
7/10/2021,    14,417.53,167.012,417.53,668.048
7/10/2021,    15,235.76,94.304,235.76,377.216
7/10/2021,    16,352.48,140.992,352.48,563.968
7/10/2021,    17,289.14,115.656,289.14,462.624
7/10/2021,    18,119.7,47.88,119.7,191.52
7/10/2021,    19,0,0,0,0
7/10/2021,    20,0,0,0,0
7/10/2021,    21,0,0,0,0
7/10/2021,    22,0,0,0,0
7/10/2021,    23,0,0,0,0
7/11/2021,    0,0,0,0,0
7/11/2021,    1,0,0,0,0
7/11/2021,    2,0,0,0,0
7/11/2021,    3,0,0,0,0
7/11/2021,    4,0,0,0,0
7/11/2021,    5,80.15,32.06,80.15,128.24
7/11/2021,    6,310.53,124.212,310.53,496.848
7/11/2021,    7,804.02,321.608,804.02,1286.432
7/11/2021,    8,1099.5,439.8,1099.5,1759.2
7/11/2021,    9,1650.4,660.16,1650.4,2640.64
7/11/2021,    10,1935.62,774.248,1935.62,3096.992
7/11/2021,    11,2032.3,812.92,2032.3,3251.68
7/11/2021,    12,2091.25,836.5,2091.25,3346
7/11/2021,    13,1967.71,787.084,1967.71,3148.336
7/11/2021,    14,1706.7,682.68,1706.7,2730.72
7/11/2021,    15,1339.35,535.74,1339.35,2142.96
7/11/2021,    16,831.92,332.768,831.92,1331.072
7/11/2021,    17,301.25,120.5,301.25,482
7/11/2021,    18,94.25,37.7,94.25,150.8
7/11/2021,    19,11.26,4.504,11.26,18.016
7/11/2021,    20,0,0,0,0
7/11/2021,    21,0,0,0,0
7/11/2021,    22,0,0,0,0
7/11/2021,    23,0,0,0,0
7/12/2021,    0,0,0,0,0
7/12/2021,    1,0,0,0,0
7/12/2021,    2,0,0,0,0
7/12/2021,    3,0,0,0,0
7/12/2021,    4,0,0,0,0
7/12/2021,    5,14.63,5.852,14.63,23.408
7/12/2021,    6,269.27,107.708,269.27,430.832
7/12/2021,    7,373.15,149.26,373.15,597.04
7/12/2021,    8,174.68,69.872,174.68,279.488
7/12/2021,    9,177.27,70.908,177.27,283.632
7/12/2021,    10,229.88,91.952,229.88,367.808
7/12/2021,    11,244.45,97.78,244.45,391.12
7/12/2021,    12,379,151.6,379,606.4
7/12/2021,    13,224.83,89.932,224.83,359.728
7/12/2021,    14,174.96,69.984,174.96,279.936
7/12/2021,    15,88.35,35.34,88.35,141.36
7/12/2021,    16,145.34,58.136,145.34,232.544
7/12/2021,    17,56.47,22.588,56.47,90.352
7/12/2021,    18,14.6,5.84,14.6,23.36
7/12/2021,    19,0,0,0,0
7/12/2021,    20,0,0,0,0
7/12/2021,    21,0,0,0,0
7/12/2021,    22,0,0,0,0
7/12/2021,    23,0,0,0,0
7/13/2021,    0,0,0,0,0
7/13/2021,    1,0,0,0,0
7/13/2021,    2,0,0,0,0
7/13/2021,    3,0,0,0,0
7/13/2021,    4,0,0,0,0
7/13/2021,    5,2.26,0.904,2.26,3.616
7/13/2021,    6,287.95,115.18,287.95,460.72
7/13/2021,    7,791.1,316.44,791.1,1265.76
7/13/2021,    8,997.99,399.196,997.99,1596.784
7/13/2021,    9,905.17,362.068,905.17,1448.272
7/13/2021,    10,360.01,144.004,360.01,576.016
7/13/2021,    11,505.88,202.352,505.88,809.408
7/13/2021,    12,678.19,271.276,678.19,1085.104
7/13/2021,    13,955.87,382.348,955.87,1529.392
7/13/2021,    14,981.57,392.628,981.57,1570.512
7/13/2021,    15,1352.4,540.96,1352.4,2163.84
7/13/2021,    16,454.6,181.84,454.6,727.36
7/13/2021,    17,237.72,95.088,237.72,380.352
7/13/2021,    18,10.54,4.216,10.54,16.864
7/13/2021,    19,3.26,1.304,3.26,5.216
7/13/2021,    20,0,0,0,0
7/13/2021,    21,0,0,0,0
7/13/2021,    22,0,0,0,0
7/13/2021,    23,0,0,0,0
7/14/2021,    0,0,0,0,0
7/14/2021,    1,0,0,0,0
7/14/2021,    2,0,0,0,0
7/14/2021,    3,0,0,0,0
7/14/2021,    4,0,0,0,0
7/14/2021,    5,14.77,5.908,14.77,23.632
7/14/2021,    6,38.7,15.48,38.7,61.92
7/14/2021,    7,118.16,47.264,118.16,189.056
7/14/2021,    8,291.37,116.548,291.37,466.192
7/14/2021,    9,244.45,97.78,244.45,391.12
7/14/2021,    10,345.41,138.164,345.41,552.656
7/14/2021,    11,470.11,188.044,470.11,752.176
7/14/2021,    12,309.7,123.88,309.7,495.52
7/14/2021,    13,270.01,108.004,270.01,432.016
7/14/2021,    14,160.96,64.384,160.96,257.536
7/14/2021,    15,434.42,173.768,434.42,695.072
7/14/2021,    16,103.09,41.236,103.09,164.944
7/14/2021,    17,164.3,65.72,164.3,262.88
7/14/2021,    18,97.95,39.18,97.95,156.72
7/14/2021,    19,0,0,0,0
7/14/2021,    20,0,0,0,0
7/14/2021,    21,0,0,0,0
7/14/2021,    22,0,0,0,0
7/14/2021,    23,0,0,0,0
7/15/2021,    0,0,0,0,0
7/15/2021,    1,0,0,0,0
7/15/2021,    2,0,0,0,0
7/15/2021,    3,0,0,0,0
7/15/2021,    4,0,0,0,0
7/15/2021,    5,67.68,27.072,67.68,108.288
7/15/2021,    6,299.24,119.696,299.24,478.784
7/15/2021,    7,680.67,272.268,680.67,1089.072
7/15/2021,    8,316.85,126.74,316.85,506.96
7/15/2021,    9,491.75,196.7,491.75,786.8
7/15/2021,    10,1072.12,428.848,1072.12,1715.392
7/15/2021,    11,840.2,336.08,840.2,1344.32
7/15/2021,    12,136.7,54.68,136.7,218.72
7/15/2021,    13,188.65,75.46,188.65,301.84
7/15/2021,    14,140.95,56.38,140.95,225.52
7/15/2021,    15,161.43,64.572,161.43,258.288
7/15/2021,    16,228.31,91.324,228.31,365.296
7/15/2021,    17,92.24,36.896,92.24,147.584
7/15/2021,    18,39.03,15.612,39.03,62.448
7/15/2021,    19,0,0,0,0
7/15/2021,    20,0,0,0,0
7/15/2021,    21,0,0,0,0
7/15/2021,    22,0,0,0,0
7/15/2021,    23,0,0,0,0
7/16/2021,    0,0,0,0,0
7/16/2021,    1,0,0,0,0
7/16/2021,    2,0,0,0,0
7/16/2021,    3,0,0,0,0
7/16/2021,    4,0,0,0,0
7/16/2021,    5,6.68,2.672,6.68,10.688
7/16/2021,    6,62.43,24.972,62.43,99.888
7/16/2021,    7,91.58,36.632,91.58,146.528
7/16/2021,    8,220.66,88.264,220.66,353.056
7/16/2021,    9,252.87,101.148,252.87,404.592
7/16/2021,    10,172,68.8,172,275.2
7/16/2021,    11,244.62,97.848,244.62,391.392
7/16/2021,    12,231.15,92.46,231.15,369.84
7/16/2021,    13,179.26,71.704,179.26,286.816
7/16/2021,    14,351.49,140.596,351.49,562.384
7/16/2021,    15,214.15,85.66,214.15,342.64
7/16/2021,    16,178.49,71.396,178.49,285.584
7/16/2021,    17,282.71,113.084,282.71,452.336
7/16/2021,    18,54.59,21.836,54.59,87.344
7/16/2021,    19,0,0,0,0
7/16/2021,    20,0,0,0,0
7/16/2021,    21,0,0,0,0
7/16/2021,    22,0,0,0,0
7/16/2021,    23,0,0,0,0
7/17/2021,    0,0,0,0,0
7/17/2021,    1,0,0,0,0
7/17/2021,    2,0,0,0,0
7/17/2021,    3,0,0,0,0
7/17/2021,    4,0,0,0,0
7/17/2021,    5,17.66,7.064,17.66,28.256
7/17/2021,    6,74.55,29.82,74.55,119.28
7/17/2021,    7,145.31,58.124,145.31,232.496
7/17/2021,    8,319.55,127.82,319.55,511.28
7/17/2021,    9,275.09,110.036,275.09,440.144
7/17/2021,    10,342.54,137.016,342.54,548.064
7/17/2021,    11,326.26,130.504,326.26,522.016
7/17/2021,    12,673.47,269.388,673.47,1077.552
7/17/2021,    13,838.38,335.352,838.38,1341.408
7/17/2021,    14,1134.11,453.644,1134.11,1814.576
7/17/2021,    15,716.03,286.412,716.03,1145.648
7/17/2021,    16,705.87,282.348,705.87,1129.392
7/17/2021,    17,332.5,133,332.5,532
7/17/2021,    18,81.64,32.656,81.64,130.624
7/17/2021,    19,0,0,0,0
7/17/2021,    20,0,0,0,0
7/17/2021,    21,0,0,0,0
7/17/2021,    22,0,0,0,0
7/17/2021,    23,0,0,0,0
7/18/2021,    0,0,0,0,0
7/18/2021,    1,0,0,0,0
7/18/2021,    2,0,0,0,0
7/18/2021,    3,0,0,0,0
7/18/2021,    4,0,0,0,0
7/18/2021,    5,47.97,19.188,47.97,76.752
7/18/2021,    6,123.54,49.416,123.54,197.664
7/18/2021,    7,437.85,175.14,437.85,700.56
7/18/2021,    8,1234.16,493.664,1234.16,1974.656
7/18/2021,    9,1789.83,715.932,1789.83,2863.728
7/18/2021,    10,2080.49,832.196,2080.49,3328.784
7/18/2021,    11,2169.77,867.908,2169.77,3471.632
7/18/2021,    12,2167.29,866.916,2167.29,3467.664
7/18/2021,    13,2037.71,815.084,2037.71,3260.336
7/18/2021,    14,1763.03,705.212,1763.03,2820.848
7/18/2021,    15,1404.04,561.616,1404.04,2246.464
7/18/2021,    16,850.74,340.296,850.74,1361.184
7/18/2021,    17,302.94,121.176,302.94,484.704
7/18/2021,    18,94.89,37.956,94.89,151.824
7/18/2021,    19,4.06,1.624,4.06,6.496
7/18/2021,    20,0,0,0,0
7/18/2021,    21,0,0,0,0
7/18/2021,    22,0,0,0,0
7/18/2021,    23,0,0,0,0
7/19/2021,    0,0,0,0,0
7/19/2021,    1,0,0,0,0
7/19/2021,    2,0,0,0,0
7/19/2021,    3,0,0,0,0
7/19/2021,    4,0,0,0,0
7/19/2021,    5,56.97,22.788,56.97,91.152
7/19/2021,    6,291.54,116.616,291.54,466.464
7/19/2021,    7,837.69,335.076,837.69,1340.304
7/19/2021,    8,1366.92,546.768,1366.92,2187.072
7/19/2021,    9,1768.99,707.596,1768.99,2830.384
7/19/2021,    10,2045.24,818.096,2045.24,3272.384
7/19/2021,    11,2152.83,861.132,2152.83,3444.528
7/19/2021,    12,2148.11,859.244,2148.11,3436.976
7/19/2021,    13,2001.8,800.72,2001.8,3202.88
7/19/2021,    14,1749.23,699.692,1749.23,2798.768
7/19/2021,    15,1403.1,561.24,1403.1,2244.96
7/19/2021,    16,842.46,336.984,842.46,1347.936
7/19/2021,    17,302.44,120.976,302.44,483.904
7/19/2021,    18,85.04,34.016,85.04,136.064
7/19/2021,    19,4,1.6,4,6.4
7/19/2021,    20,0,0,0,0
7/19/2021,    21,0,0,0,0
7/19/2021,    22,0,0,0,0
7/19/2021,    23,0,0,0,0
7/20/2021,    0,0,0,0,0
7/20/2021,    1,0,0,0,0
7/20/2021,    2,0,0,0,0
7/20/2021,    3,0,0,0,0
7/20/2021,    4,0,0,0,0
7/20/2021,    5,54.68,21.872,54.68,87.488
7/20/2021,    6,284.53,113.812,284.53,455.248
7/20/2021,    7,822.45,328.98,822.45,1315.92
7/20/2021,    8,1327.78,531.112,1327.78,2124.448
7/20/2021,    9,1723.98,689.592,1723.98,2758.368
7/20/2021,    10,1996.09,798.436,1996.09,3193.744
7/20/2021,    11,2105,842,2105,3368
7/20/2021,    12,2093.24,837.296,2093.24,3349.184
7/20/2021,    13,1960.26,784.104,1960.26,3136.416
7/20/2021,    14,1720.23,688.092,1720.23,2752.368
7/20/2021,    15,1380.33,552.132,1380.33,2208.528
7/20/2021,    16,837.99,335.196,837.99,1340.784
7/20/2021,    17,303.1,121.24,303.1,484.96
7/20/2021,    18,95.63,38.252,95.63,153.008
7/20/2021,    19,1.96,0.784,1.96,3.136
7/20/2021,    20,0,0,0,0
7/20/2021,    21,0,0,0,0
7/20/2021,    22,0,0,0,0
7/20/2021,    23,0,0,0,0
7/21/2021,    0,0,0,0,0
7/21/2021,    1,0,0,0,0
7/21/2021,    2,0,0,0,0
7/21/2021,    3,0,0,0,0
7/21/2021,    4,0,0,0,0
7/21/2021,    5,52.72,21.088,52.72,84.352
7/21/2021,    6,281,112.4,281,449.6
7/21/2021,    7,802.47,320.988,802.47,1283.952
7/21/2021,    8,1311.77,524.708,1311.77,2098.832
7/21/2021,    9,1690.69,676.276,1690.69,2705.104
7/21/2021,    10,1972.3,788.92,1972.3,3155.68
7/21/2021,    11,2069.06,827.624,2069.06,3310.496
7/21/2021,    12,2066.36,826.544,2066.36,3306.176
7/21/2021,    13,0,0,0,0
7/21/2021,    14,1685.2,674.08,1685.2,2696.32
7/21/2021,    15,1312.77,525.108,1312.77,2100.432
7/21/2021,    16,826.84,330.736,826.84,1322.944
7/21/2021,    17,303.24,121.296,303.24,485.184
7/21/2021,    18,94.03,37.612,94.03,150.448
7/21/2021,    19,1.05,0.42,1.05,1.68
7/21/2021,    20,0,0,0,0
7/21/2021,    21,0,0,0,0
7/21/2021,    22,0,0,0,0
7/21/2021,    23,0,0,0,0
7/22/2021,    0,0,0,0,0
7/22/2021,    1,0,0,0,0
7/22/2021,    2,0,0,0,0
7/22/2021,    3,0,0,0,0
7/22/2021,    4,0,0,0,0
7/22/2021,    5,56.69,22.676,56.69,90.704
7/22/2021,    6,280.8,112.32,280.8,449.28
7/22/2021,    7,808.76,323.504,808.76,1294.016
7/22/2021,    8,1304.21,521.684,1304.21,2086.736
7/22/2021,    9,1684.07,673.628,1684.07,2694.512
7/22/2021,    10,1947.26,778.904,1947.26,3115.616
7/22/2021,    11,2044.39,817.756,2044.39,3271.024
7/22/2021,    12,2033.49,813.396,2033.49,3253.584
7/22/2021,    13,1892.81,757.124,1892.81,3028.496
7/22/2021,    14,1662.29,664.916,1662.29,2659.664
7/22/2021,    15,1302.44,520.976,1302.44,2083.904
7/22/2021,    16,818.23,327.292,818.23,1309.168
7/22/2021,    17,308.95,123.58,308.95,494.32
7/22/2021,    18,104.19,41.676,104.19,166.704
7/22/2021,    19,0.17,0.068,0.17,0.272
7/22/2021,    20,0,0,0,0
7/22/2021,    21,0,0,0,0
7/22/2021,    22,0,0,0,0
